,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bangladesh,BGD,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,,,,,,,,,,,,,,,,,,,,,17.76169,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13794,61.94934,,,,,,,,,,
Bangladesh,BGD,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,,,,,,,,,,,36.77577,33.82008,45.60529,54.23527,50.67871,55.55429,56.94861,56.91495,55.66431,54.69713,53.76432,57.52066,59.16526,54.85811,58.78841,56.97407,56.60137,55.75403,71.63406,71.91479,76.59801,,,,,,,,,,,,,,,103.95454,105.25839,105.24104,102.59263,105.38209,109.25345,,,,,,,119.05796,120.75175,
Bangladesh,BGD,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,,,,,,,,,,,,,,0.27484,,,,,,,,,,,,,,,85.11934,,,,,,,,,,21.07711,18.749,17.47674,17.33052,14.63855,11.90683,11.3546,11.26699,,,,11.17169,13.19943,25.93355,,32.82702,,32.09245,34.89104,41.02868,40.03688,
Bangladesh,BGD,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,27.15101,,,,,,,,,,37.98975,,,,,,,,,,60.25623,,,,,,67.48857,,,,79.54449,79.3692,86.92579,86.48067,89.53506,93.53532,94.37776,94.91259,
Bangladesh,BGD,Benefit incidence of social safety net programs to poorest quintile (% of total safety net benefits),per_sa_allsa.ben_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.18064813,,,,,21.63273038,,,,,,,,,
Bangladesh,BGD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,7.868842585,7.700184168,7.849815999,8.226002241,12.18618004,15.3991686,15.3751,15.01611667,15.551925,15.45405833,17.98669167,22.11788333,24.615425,25.35393339,27.99459167,30.4069,30.94983333,31.7332486,32.27,34.56880833,36.59618333,38.95075833,39.5672575,40.21173917,40.27831833,41.79416833,43.89211583,46.90565167,49.0854,52.14166667,55.80666667,57.888,58.15004,59.51265833,64.327475,68.93323333,68.874875,68.598275,69.03906667,69.64929167,74.1524,81.86265833,78.103235,77.64140833,77.94690833,78.46809167,80.43754167,83.46620192,84.4535225
Bangladesh,BGD,"GNI per capita, PPP (constant 2017 international $)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.410592,1571.950302,1624.952706,1669.134194,1704.702711,1752.201235,1784.552014,1828.575932,1883.765936,1935.795838,2002.466284,2060.795642,2119.638258,2182.320747,2267.949614,2383.030349,2538.233959,2702.965544,2862.598595,2979.605824,3116.662702,3273.890162,3462.171441,3614.294424,3742.448055,3936.275669,4143.068052,4339.892835,4643.413122,4976.209148
Bangladesh,BGD,Gross domestic income (constant LCU),NY.GDY.TOTL.KN,1.14424E+12,1.23733E+12,1.3045E+12,1.30006E+12,1.40297E+12,1.4276E+12,1.50092E+12,1.50392E+12,1.58618E+12,1.6169E+12,1.70866E+12,1.53303E+12,1.28242E+12,1.23833E+12,1.29482E+12,1.2332E+12,1.29498E+12,1.32518E+12,1.42403E+12,1.49364E+12,1.50899E+12,1.60974E+12,1.64558E+12,1.71005E+12,1.77762E+12,1.85359E+12,1.93171E+12,2.00512E+12,2.05377E+12,2.11369E+12,2.23025E+12,2.3118E+12,2.42483E+12,2.55598E+12,2.64716E+12,2.79326E+12,2.91973E+12,3.05338E+12,3.21577E+12,3.35973E+12,3.53629E+12,3.70814E+12,3.84993E+12,4.04138E+12,4.26097E+12,4.53194E+12,4.82337E+12,5.17424E+12,5.36489E+12,5.64704E+12,5.96911E+12,6.31298E+12,6.68837E+12,7.09759E+12,7.53209E+12,8.04527E+12,8.6456E+12,9.29363E+12,1.0024E+13,1.08357E+13
Bangladesh,BGD,GDP (constant LCU),NY.GDP.MKTP.KN,9.407E+11,9.97689E+11,1.05209E+12,1.0473E+12,1.16201E+12,1.18067E+12,1.21098E+12,1.18826E+12,1.30102E+12,1.3169E+12,1.39091E+12,1.3147E+12,1.13098E+12,1.1686E+12,1.28069E+12,1.22833E+12,1.29787E+12,1.33256E+12,1.42683E+12,1.49534E+12,1.50759E+12,1.61664E+12,1.65115E+12,1.71523E+12,1.79762E+12,1.8577E+12,1.93522E+12,2.00823E+12,2.05675E+12,2.11509E+12,2.23401E+12,2.31187E+12,2.4377E+12,2.55255E+12,2.65185E+12,2.78766E+12,2.91374E+12,3.04457E+12,3.20218E+12,3.35173E+12,3.52915E+12,3.70833E+12,3.85048E+12,4.03297E+12,4.24428E+12,4.52169E+12,4.82337E+12,5.16383E+12,5.47437E+12,5.75056E+12,6.07097E+12,6.46342E+12,6.88493E+12,7.29896E+12,7.74136E+12,8.24862E+12,8.83539E+12,9.47898E+12,1.02244E+13,1.10579E+13
Bangladesh,BGD,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.532735292,2.729531996,2.582161899,0.155518173,3.966216316,7.144938703,4.234503616,3.800232201,4.736212562,3.781037737,3.44665935,3.261160132,3.892867435,5.815816648,4.56213638,4.586360705,5.875935815,6.471260103,7.860966092,6.764354686,7.14464873,7.859446035,8.164597746,7.174948668,5.668788528,5.87277704,6.727815933,6.278706291,5.597419913,4.458951253
Bangladesh,BGD,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,,,,,,,,,,,,,,,,,-0.84188991,10.0841137,5.723206373,7.089837298,8.324260818,20.79296686,23.12680669,22.44448359,15.84918956,21.16225474,22.33686453,22.10775611,21.70167957,21.8624179,22.57032847,22.0887245,21.47273402,20.34740363,21.73751522,21.49076952,22.5506567,23.72425022,25.11499074,25.86742434,26.92372616,27.58515465,29.56911363,28.99569589,30.26787033,30.98923031,33.45157914,34.12777478,34.71084821,36.11292658,35.87543213,35.26502175,37.42833402,36.78715404,35.41880081,34.49447684,35.09476927,33.78154169,31.81995857,
Bangladesh,BGD,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,35.55187206,35.2176463,35.01756422,35.04873896,36.2201389,36.45828048,35.73754385,36.04469322,37.18191451,35.40077707,36.70941718,41.28485001,34.3259919,31.25080951,29.99071872,26.43481356,33.63634027,34.37286917,31.43997901,31.86153313,44.55566559,45.69143521,46.14477528,45.78258201,41.64744981,44.41744049,45.08441949,45.49177078,46.38867192,47.18134255,46.70069084,44.35733513,44.38379684,46.04466406,46.28377825,45.12850071,50.12420143,49.93417578,49.83362704,50.20074326,50.5663243,50.58011856,51.5724175,52.40049242,52.80586182,52.8799569,52.74459719,52.8840218,52.93212168,53.32332353,53.49829628,53.04579211,53.15157724,53.39018142,53.63575432,53.71383194,53.67130721,53.47620532,52.96493951,52.8493253
Bangladesh,BGD,"Industry (including construction), value added (constant 2010 US$)",NV.IND.TOTL.KD,1819389415,1856391319,2351054227,2443198299,3324061184,3586196355,3442464663,2983861137,3532976007,3745749332,3773380688,3032350748,1616702393,2743382101,3308645398,2892016771,2847313484,3335512524,3488512162,4225740129,4064276672,4267866762,4412015891,4584043366,5025421668,5336416645,5705080745,6197251924,6390793766,6632311203,7116306135,7451548087,7972351929,8617648971,9318235324,10262579474,10953941405,11526337638,12532229755,13189082145,14014160969,15059852772,15933777508,16982490899,18179632835,19621708751,21544224144,23489199693,25141320550,26879383598,28769596138,31364363465,34323778957,37632371201,40703178048,44637915543,49589927087,54660299597,61252643994,69013137915
Bangladesh,BGD,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,11793436700,13409423400,13907277800,14591488000,13794376700,14975080600,16675402900,19446248600,19238127800,22531312600,23551507700,21437665600,22490504700,35638759500,56452065500,1.06947E+11,77995830000,73006402700,1.08946E+11,1.24262E+11,92161938824,1.05721E+11,1.16727E+11,1.29894E+11,1.64132E+11,1.91188E+11,2.11442E+11,2.46037E+11,2.59719E+11,2.82357E+11,3.16968E+11,3.50089E+11,3.64814E+11,3.42523E+11,3.61897E+11,4.1644E+11,4.41903E+11,4.78878E+11,5.12576E+11,5.5855E+11,6.0999E+11,6.36523E+11,6.46919E+11,6.90117E+11,7.38491E+11,7.93121E+11,8.69847E+11,9.79003E+11,1.10621E+12,1.206E+12,1.35591E+12,1.53951E+12,1.70706E+12,1.85753E+12,2.06276E+12,2.24081E+12,2.4339E+12,2.65025E+12,2.94235E+12,3.22394E+12
Bangladesh,BGD,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,18.76493998,61.88863623,-23.49337904,25.29793303,11.85287022,4.241953086,12.88469457,34.92362843,-7.883476543,-7.077978781,-24.08474399,-55.64297144,96.48084936,147.331646,-22.08892877,18.25109018,26.22433567,25.81065379,11.37851899,17.44723633,22.85633606,8.590092769,4.512158549,9.95603573,5.923776598,5.613789972,10.29012003,1.531963669,4.925615053,5.515409575,2.459202595,4.007492557,11.1640026,9.237543486,9.608162655,11.95167581,6.459445401,9.113163586,8.58660159,7.117690366,7.934721804,7.420112776,7.657353995,8.208579839,9.763639894,9.887953376,7.146867476,9.815105924,7.388144651,8.564621888,9.560947129,10.56772955,5.364641791,9.855051328,7.118800733,8.909372151,10.14876468,10.50173827,8.441643093
Bangladesh,BGD,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,34249952300,30310829100,36614433900,38383134000,39819664300,37753074800,43164013700,38085241600,39608721800,41429841200,45772453400,33130971000,25547591700,47453450300,33483025100,37559417200,46862082700,58790521100,54281975700,63240940500,63844944000,43563316500,41622245200,45466446600,45036952300,48594318400,48035824100,48948689100,54176226400,58998551700,69492286400,67343898900,82055572200,95506873300,99019968600,1.29443E+11,1.39896E+11,1.59926E+11,1.79545E+11,1.83586E+11,2.10019E+11,2.4132E+11,2.40924E+11,2.36837E+11,4.39601E+11,6.28635E+11,7.88788E+11,8.91138E+11,9.54236E+11,9.54508E+11,9.63495E+11,1.24618E+12,1.40235E+12,1.43673E+12,1.48273E+12,1.44077E+12,1.47242E+12,1.43792E+12,1.55423E+12,1.72423E+12
Bangladesh,BGD,Final consumption expenditure (current US$),NE.CON.TOTL.CD,3950698947,4489417884,4475248176,4884175827,4961540720,5447549471,6011489782,6715423337,6669514464,7709545048,8349716502,8419996582,6499539250,7812086853,12421446498,19265059554,10418476781,9054464725,13066123056,15329624763,17766087087,17244859241,15787175649,15487373737,17638560000,19044846154,18461933333,20872387097,22916762260,24382929508,26572217613,26445994398,27312625995,29087275132,29343665835,32959477612,38813105134,39975222482,40669581498,41668760399,42685807990,42852075612,43320163678,48015474957,51313402412,54821235772,56423504485,63094504217,74047774695,81641583084,91289473950,1.0211E+11,1.05053E+11,1.16938E+11,1.34695E+11,1.51852E+11,1.66111E+11,1.86461E+11,2.11463E+11,2.27673E+11
Bangladesh,BGD,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,1270480900,1469078700,1539812000,1772416100,2161450000,2568167000,4003239300,3901219900,4302496000,5389341900,5774295000,,,2478390000,4627597400,5461435800,6111639300,7598400800,9791137000,14886663200,17242629700,14530000000,16455000000,18029000000,20551000000,23347000000,27443000000,31208000000,34542000000,38378000000,42137000000,45714000000,53211000000,62106000000,66124000000,70614000000,89791000000,1.01003E+11,1.16317E+11,1.24231E+11,1.3353E+11,1.41172E+11,1.57852E+11,1.78629E+11,1.98331E+11,2.21234E+11,2.62395E+11,2.94663E+11,3.25549E+11,3.59146E+11,4.04777E+11,4.66839E+11,5.31753E+11,6.13385E+11,7.17189E+11,8.19176E+11,1.02109E+12,1.18467E+12,1.43056E+12,1.59441E+12
Bangladesh,BGD,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2.33,,,,2.090909,,2.567212,,2.3,
Bangladesh,BGD,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284210526,2.35260754,2.765404285,3.3597673,3.4,3.2,3.4,3.5,3.200498181,3.2,3.6,,
Bangladesh,BGD,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.416666667,3.433333333,3.483333333,3.5,3.525,3.483333333,3.283333333,3.283333333,3.266666667,3.375,3.30833,3.28333,3.233333333,3.191666667,
Bangladesh,BGD,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,102,133,104,123,104,96,77,98,109,76,76,77,89,71,89,156,131,119,184,200,248,236,246,260,268,294,288,270,278,275,276,269,287,243,249,299,267,241,299,
Bangladesh,BGD,Tax payments (number),IC.TAX.PAYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,33,33,33,33,33
Bangladesh,BGD,Time required to register property (days),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.82,270.82,270.82,270.82,270.82,270.82,270.82
Bangladesh,BGD,Firms with female participation in ownership (% of firms),IC.FRM.FEMO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,,,,,,12.7,,,,,,
Bangladesh,BGD,Time to obtain an electrical connection (days),IC.ELC.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3,,,,,,84.7,,,,,,
Bangladesh,BGD,"Human capital index (HCI), lower bound (scale 0-1)",HD.HCI.OVRL.LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.468,,
Bangladesh,BGD,Compensation of employees (current LCU),GC.XPN.COMP.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62317780000,65393940000,69136780000,74313640000,80728856000,95702595000,1.18302E+11,1.22159E+11,1.31685E+11,1.57142E+11,1.96276E+11,2.07208E+11,2.19753E+11,2.68371E+11,2.94609E+11,4.105E+11,,,
Bangladesh,BGD,Taxes on exports (current LCU),GC.TAX.EXPT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2510000,10000,,,,,338000,,,,12500000,672600000,299100000,33500000,39100000,300000000,,,
Bangladesh,BGD,Net acquisition of financial assets (current LCU),GC.AST.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97155160000,79449990000,75713340000,81785420000,86103340000,94260338000,75898850000,2.35839E+11,1.16238E+11,1.58974E+11,2.51622E+11,3.46929E+11,3.91335E+11,3.58109E+11,3.65293E+11,4.0111E+11,,,
Bangladesh,BGD,Real interest rate (%),FR.INR.RINR,,,,,,,,,,,,,,,,,34.75848614,14.68145348,-11.63749027,-1.389875055,-5.292612144,1.915751964,1.951819834,3.2374567,3.823325143,-5.481336223,5.307493133,4.391995168,7.911157376,7.072337169,8.886718887,12.83675143,12.10526067,14.82143181,10.13192945,6.397932912,-4.31683264,9.826343913,7.82564811,8.978643048,8.998203237,9.256955719,8.389699358,5.88445428,5.582355611,5.764269121,5.466993804,5.789111438,4.661742572,6.146538327,4.736137546,5.064202379,5.343309217,5.988698614,6.885866275,5.512644316,3.449288924,3.068623831,3.838553465,4.879315769
Bangladesh,BGD,Claims on central government (annual growth as % of broad money),FM.AST.CGOV.ZG.M3,,,,,,,,,,,,,,,,2.546844398,7.478242779,4.918854638,-0.964163382,1.471206389,12.35145382,8.750025087,-10.83488674,3.405341396,-0.850737893,-2.029470394,-2.424044833,0.876933688,-2.485407164,3.615729151,-2.673037801,-3.07775378,3.531695184,-1.495589927,1.43822482,4.748653226,5.854752466,1.675590965,1.783241127,6.246493329,5.580205821,33.49451782,3.504894168,2.238691522,4.022879355,3.850398753,6.401245093,3.758455035,4.173560625,1.184776613,2.822029923,8.399618118,0.672960753,3.453820374,2.493595628,2.372432658,3.836338165,3.27908821,4.364018258,6.278977301
Bangladesh,BGD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2068.877585,,,,,1778.628538,,,,,1575.968314,,,,,1429.279573,,,,,1251.010832,,,,,1097.509393,,,,,972.3689419,,,,,873.8307853,,,,,792.5839146,,,,,736.0137618,,,,,695.3282886,,679.5229518,,,,,
Bangladesh,BGD,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,20.60119416,20.8632475,21.59389095,22.3415838,23.10358685,23.85893594,24.61312877,25.37287636,26.18649137,27.09861285,28.16628161,29.41053999,30.82263722,32.34497336,33.11176677,32.22787167,31.29130002,30.32869977,29.37314407,28.46003306,27.611321,27.23771554,27.74391059,28.26786822,28.80413618,29.34731964,29.90289727,30.47429613,31.07299339,31.707745,32.39184269,32.91669501,33.00055479,33.10719626,33.22570182,33.35149042,33.48141581,33.61932869,33.77181669,33.94708134,34.1528204,34.12163794,33.79362748,33.50519138,33.26744405,33.08169074,32.95047167,32.86714176,32.82106317,32.79114072,32.76771162,32.74745044,32.73813871,32.74612202,32.77288245,32.82540799,32.90138866,33.00059431,33.12316361,33.25858513
Bangladesh,BGD,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.838,,,,,,,,,,,,,,,,,,,,,,,,,
Bangladesh,BGD,Methane emissions (% change from 1990),EN.ATM.METH.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.314691128,-1.174610501,-2.606533039,-2.418916855,-1.905900265,-0.51255731,0.162240923,-1.455805136,2.828480458,2.473800904,4.079676023,5.679695313,6.776228088,5.380014628,8.158203845,9.101681312,10.80102006,12.33099904,14.46160241,18.35664757,19.54021405,20.72378052,,,,,,,
Bangladesh,BGD,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,46.29533679,46.78508882,46.69854281,48.38581897,47.64014641,48.99944924,51.65073065,51.69131396,53.21672102,48.5709919,51.03209281,49.57889719,69.17450366,64.41223833,60.50354052,68.75,65.17445688,61.51419558,62.34003656,63.32046332,62.93807009,61.16504854,54.71215352,51.64737311,48.23151125,47.29487639,46.19321817,44.94590417,44.3421765,42.89997274,37.72656655,35.57811339,34.81252966,33.96955237,33.46514048,31.84658105,33.06833559,35.93236261,35.03967637,34.46504993,27.84709318,30.27203237,29.42074834,28.09891486,28.21136629,26.85666543,25.0904806,22.85526099,19.9807877,18.3574554,18.0174146,21.20737648,22.00606914,20.11509424,21.41791787,18.13288706,18.33812135,,,
Bangladesh,BGD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6649713,73.15966732,71.66070373,70.55712302,68.97990719,63.80280917,62.1240766,59.97285612,60.23397129,60.53439575,59.00848427,55.79384213,54.32211192,52.63786238,52.12359365,50.7759641,48.90239769,47.48291615,45.58141547,43.68911699,41.05084179,39.43785524,38.61267863,38.76048127,37.63448349,34.74706901,,,,
Bangladesh,BGD,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,,,,,,,,,,,,,,4.308084054,3.583897214,2.806953421,10.85952188,10.58289016,10.18974537,14.44229524,15.91045201,13.91112568,21.737955,28.00304193,31.60701954,28.1509422,32.0620501,31.62480451,23.61925931,26.55235628,23.47781397,30.6288794,31.33746492,34.0072381,33.07260716,28.14234316,35.26604269,37.86223686,42.50547665,43.18605365,39.93892815,47.25740536,50.05043133,60.50238257,66.83145282,54.75535435,71.51162342,57.96726228,71.47547238,70.63969549,69.93616863,55.59618601,59.9584821,68.83070042,69.80344917,66.53443093,75.9467887,75.03517837,59.91730418,
Bangladesh,BGD,Net official development assistance received (current US$),DT.ODA.ODAT.CD,,,,,,,,,,,,15359999.66,223759994.5,421470001.2,531390014.6,1055180054,491809997.6,772419982.9,958719970.7,1122180054,1229310059,1054290039,1304069946,993260009.8,1109040039,982750000,1287989990,1619000000,1392609985,1482660034,1788900024,1612219971,1498650024,1165369995,1384750000,1033109985,964880004.9,863150024.4,979549987.8,1005429993,976340026.9,918450012.2,807400024.4,1301790039,1421300049,1251619995,1027819946,1308520020,1765829956,1082760010,1327329956,1437520020,2154050049,2633590088,2422639893,2592909912,2532669922,3781679932,3040219971,
Bangladesh,BGD,"Net official flows from UN agencies, UNICEF (current US$)",DT.NFL.UNCF.CD,,,,,,,,,,,,,5989999.771,2970000.029,9619999.886,10470000.27,7900000.095,8659999.847,14630000.11,22200000.76,17809999.47,12189999.58,9859999.657,12609999.66,13130000.11,12630000.11,14619999.89,20340000.15,23170000.08,23799999.24,33779998.78,31969999.31,40950000.76,31620000.84,37049999.24,27590000.15,24540000.92,18010000.23,14409999.85,13880000.11,12470000.27,12840000.15,11279999.73,10859999.66,10949999.81,11550000.19,11770000.46,16040000.92,20750000,22190000.53,24040000.92,21370000.84,14278017.04,24208641.05,23511848.45,25275148.39,22203199.39,21039939.88,23990587.23,
Bangladesh,BGD,"Net financial flows, IBRD (NFL, current US$)",DT.NFL.MIBR.CD,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-924000,-1363000,-1238000,-1335000,-1933000,-1568000,-1249000,-3366000,-3551000,-3944000,-4606000,-4539000,-4479000,-4448000,-4947000,-5330000,-5211000,-5537000,-6302000,-7278000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Bangladesh,BGD,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,,,,,,,,,,,0,0,0,0.1065,0.0036,0.1204,0.1611,1.1598,2.5673,3.7461,5.5768,5.4176,4.2313,3.1806,2.4006,2.0681,1.5802,0.7602,0.4845,0.631,1.2686,1.6816,1.7329,1.082,1.2558,1.2659,1.0749,1.2274,0.9653,1.5456,2.1406,2.408,3.4277,3.3454,3.6111,3.7201,5.8424,6.3484,8.0928,7.6037,10.9714,7.7183,6.8602,11.7297,12.5819,18.2674,20.1848,22.8313,17.3264,
Bangladesh,BGD,"Net bilateral aid flows from DAC donors, Total (current US$)",DC.DAC.TOTL.CD,,,,,,,,,,,,15359999.66,207430000.6,342109998.9,384359998.4,764609996.1,335040000.3,428170001.1,696360004.2,797090001.6,883449996.9,725779997.8,889529996.6,623389995.5,723890000.2,628760007.7,781039996.5,966420011.9,985559994.9,1078030003,1162029984,870870008.2,904380011.1,761079993.9,900290008.7,840120004,758600007.5,642020009.1,723079998.5,683340002.1,691349994.8,653189999.1,547600005,757379998.8,714399998.6,658660003.8,579480004,775880004.5,1017129993,849690000.1,1061220004,1241499986,1439179995,1567249984,1479480025,1279989996,1336730002,2366240041,2522980041,
Bangladesh,BGD,"Net bilateral aid flows from DAC donors, Greece (current US$)",DC.DAC.GRCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19999.99955,90000.00358,,50000.00075,,,500000,100000.0015,29999.99933,70000.0003,409999.9964,349999.994,209999.9934,79999.99821,200000.003,170000.0018,79999.99821,50000.00075,19999.99955,,,,
Bangladesh,BGD,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14800000,107700000,150060000,852940000,569150000,1008800000,968390000,935530000,261100000,0,0,248100000,205560000,236490000,707840000,1461690000,2339290000,4837590000,2224437040,1443100000,1235919200,,,,,16142121138,13126870000
Bangladesh,BGD,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,67969721.07,64143706.18,101003293.2,132627678.4,211479158.7,211134163.7,218190160.6,215907276.6,207480733.7,237887454.7,215034176.4,247940897.8,277644150.4,334397273,391568085.2,431049174,483351806.7,529414582.2,589796979.8,698193828,605387325.1,687501414.1,724481230.7,778247679.9,815814068.8,753284305.3,895594798.1,1113937305,1139597987,1496927265,1653727737,1952599359,2196741916,1995733631,2445056547,2452886215,2686850391,2997008179,3132746364,3233220375,3540624812,3869669932,5481674945,6128477347
Bangladesh,BGD,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,,-417149338.4,-542625112,-790338284,-1070181573,-1559609531,-1644302977,-1452646455,-1206770152,-1408266956,-1286968042,-1420714661,-1368753616,-1443389544,-1995289743,-1586957674,-1385793343,-1255926435,-1112599439,-1416109446,-2324093838,-2254061059,-1707504356,-1572620789,-2061032897,-1626994620,-2033063344,-1719959944,-2538611631,-3043437399,-3289177495,-3011857469,-4332098853,-6112733469,-4625996480,-5872228067,-8070176826,-7266478673,-6362380111,-7481914473,-6120242244,-6243937554,-12965813782,-16912531006,-15611304410
Bangladesh,BGD,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,,6.501834962,6.326085534,6.041276008,5.951424276,6.008464191,5.980379154,5.680080492,5.182605581,5.660622873,5.42766685,4.968070078,5.412175696,5.031137405,4.941984472,5.208777885,4.876897155,4.857328985,4.549473737,4.735226179,4.382418042,8.52466,7.970575349,8.112486187,7.435002373,7.393597784,7.385720507,7.327683076,7.105882375,7.378293513,6.932420874,7.69469901,5.682784763,1.174217746,1.631539053,1.632743566,2.008009287,5.075724841,7.295754411,10.52179769,6.390037855,11.45842003,11.38546192,15.843249,13.71170488
Bangladesh,BGD,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.34613322,51.12232843,52.61853448,,,,,,,58.99209486,59.36916145,59.46144022,59.7114926,,,
Bangladesh,BGD,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.2115715,130.4410962,140.6429121,164.7302004,172.0708114,156.5491047,207.7809722,238.0816624,306.3179855,415.4171603,407.8399347,384.2473562,469.3656569,476.94974,392.3759299,,,
Bangladesh,BGD,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123889.625,,,,,,,,,,123889.625,,,,,,,,,,123889.625,,,,,,,,,
Bangladesh,BGD,Agricultural land (% of land area),AG.LND.AGRI.ZS,,72.82784052,72.80479373,72.82784052,73.13513098,74.0339556,74.133825,74.47952677,74.27978797,74.32588154,74.4948913,74.47952677,76.75347622,76.7381117,76.7381117,76.85334562,76.80725206,76.75347622,76.72274718,76.69201813,76.72274718,76.67665361,76.65360682,76.54605516,77.28355228,77.03003764,77.13758931,77.70607667,80.10294231,80.22585849,79.78796958,79.28094031,73.35791657,72.56664362,71.89060459,72.01352078,71.65245448,71.94438043,72.47445648,72.87393409,72.21325958,72.23630637,71.85219329,71.66013674,71.62172544,71.5295383,71.29138818,71.18383652,71.08396712,71.03019129,70.99177998,70.12368441,70.06222632,69.97003918,69.90089882,70.38672685,70.63232666,,,
